NAME,NAME_EN,AMENITY,SHOP,OSM_TYPE,OSM_ID,longitude,latitude
Ninja Bowl,,fast_food,,node,3511834081,23.3298021,42.6977169
Тортила флет,,cafe,,node,3511914057,23.3330781,42.6977588
Август,August,cafe,,node,3511915295,23.3322236,42.6979126
Taj Mahal,,restaurant,,node,3511915296,23.3320922,42.6980939
Дюнери,,fast_food,,node,3511918146,23.3323865,42.6981557
,,restaurant,,node,3511927305,23.3284819,42.6970473
Tobacco Garden,,cafe,,node,3514046460,23.327063,42.6964786
Unica,,restaurant,,node,3514096211,23.3288098,42.6952452
Дървеното,,restaurant,,node,3516114054,23.3386416,42.6973891
KFC,,fast_food,,node,3522548197,23.3198913,42.6784387
thang long,,restaurant,,node,3522548198,23.32013,42.6785453
Росини,,cafe,,node,3522591293,23.3476259,42.6959508
Мадрид,,bar,,node,3522593744,23.3479482,42.6959787
Чорбаджийница Байонет,,restaurant,,node,3522631031,23.3487768,42.6959941
Дюнер Мадрид,,fast_food,,node,3522648581,23.3490536,42.6962075
Foodpoint,,fast_food,,node,3522660791,23.3496117,42.6965432
,,fast_food,,node,3522700396,23.3539578,42.6972826
Гостилницата,,restaurant,,node,3522705105,23.3536683,42.6972243
И. Нел,,cafe,,node,3522708922,23.3532657,42.696774
Дъбчето,,cafe,,node,3522713107,23.3528527,42.697037
Pavilion 24,,fast_food,,node,3522713225,23.3526876,42.6967055
Мистър панда,,restaurant,,node,3522720838,23.3475794,42.6958027
Щастливеца,Shtastlivetsa,restaurant,,node,3522739677,23.3205572,42.6933136
Costa,,cafe,,node,3522742539,23.3242871,42.6951622
Hesburger,,fast_food,,node,3523716417,23.3210486,42.694978
Бързото кебапче,,fast_food,,node,3524236655,23.3216734,42.6946266
Hacienda Canteen,,restaurant,,node,3524265293,23.3212295,42.6933438
Mona Lisa,,ice_cream,,node,3524287356,23.3204049,42.6927715
Sofia Club,,bar,,node,3527006445,23.3250699,42.694035
Yam Yam,,fast_food,,node,3527019769,23.3252893,42.6924562
Синият лъв,,restaurant,,node,3531592234,23.3265436,42.6935827
Ciccione,,restaurant,,node,3531604212,23.3261118,42.6931038
Гозби,,fast_food,,node,3531604213,23.3259535,42.6931905
Биад,,bar,,node,3531631144,23.3263237,42.6927133
Карусел,,bar,,node,3531648020,23.3262459,42.6924807
,,fast_food,,node,3531653198,23.3254037,42.6926286
Макси,,fast_food,,node,3531727449,23.3286414,42.6944522
Doris,,cafe,,node,3531742163,23.3292455,42.6934887
Градски легенди,,restaurant,,node,3531751001,23.3295883,42.6938578
Caldo,,bar,,node,3532688080,23.3286719,42.6940182
Silicone,,restaurant,,node,3532693237,23.3286014,42.6939491
Confetti,,cafe,,node,3539974919,23.3193183,42.6907429
Twist & Go,,fast_food,,node,3539976605,23.319282,42.6906156
Bamboo Flavor Factory,,fast_food,,node,3540098013,23.3251018,42.6916122
БитБургер Клуб,BitBurger Club Beer Garden & Restaurant,bar,,node,3540737618,23.32549,42.6922478
Club Long John,,cafe,,node,3540752433,23.3257928,42.690107
Хамбара,,bar,,node,3540763511,23.3255166,42.6901512
Мон Парнас,,restaurant,,node,3540768694,23.325941,42.6899344
Gyroland,,restaurant,,node,3540768727,23.3261722,42.6903038
Phine,,bar,,node,3540782520,23.3257207,42.6897973
Bar 75,,bar,,node,3542450528,23.3315543,42.6905581
Pop Up Chicken,,fast_food,,node,3542511229,23.3292372,42.6909867
Skinny,,bar,,node,3542522192,23.3274356,42.6924291
Старецът и морето,,restaurant,,node,3545399635,23.3375838,42.6898055
Costa,,cafe,,node,3545560018,23.3190378,42.6897742
Paradiso,,restaurant,,node,3552031812,23.3173743,42.6861716
Атене,,cafe,,node,3552047119,23.317314,42.6860433
Палачинките,,fast_food,,node,3552051018,23.3177288,42.6862898
Aladin Foods,,fast_food,,node,3557008083,23.2934983,42.7355521
Бистро Търтей,,restaurant,,node,3578816249,23.3242901,42.6853912
,,fast_food,,node,3583434118,23.286025,42.6781081
Манджа станция,,fast_food,,node,3590712748,23.3225532,42.6887884
При Илко,,restaurant,,node,3590723686,23.3532544,42.6843347
Бърза закуска Ситняково,,fast_food,,node,3590734801,23.3534073,42.684863
Пица Попай,,fast_food,,node,3590734804,23.3533624,42.6847426
Виктория,Victoria,restaurant,,node,3590796068,23.355037,42.6820491
Син гуейбин лоу,,restaurant,,node,3590796070,23.3549684,42.6825779
Pizza Max,,fast_food,,node,3592488625,23.3031506,42.7332387
Цорко,,fast_food,,node,3592492415,23.2958895,42.7329811
Джорджо Джани,,cafe,,node,3593868716,23.3556782,42.6826238
Блян,,cafe,,node,3593915768,23.3584474,42.6834597
В двора,,restaurant,,node,3593962563,23.3603385,42.6825785
Пицария Джиков,Pizza Djikov,restaurant,,node,3593963604,23.3605491,42.6836471
Нещо Бар и 20,,bar,,node,3610551803,23.3487141,42.6941642
Иначе,,restaurant,,node,3620740515,23.3643025,42.6823477
Matinee,,cafe,,node,3620742341,23.3621406,42.6810503
Трафа,,restaurant,,node,3620742342,23.3635407,42.6807525
Мечките,,restaurant,,node,3620747102,23.3632806,42.6800203
Family mood,,restaurant,,node,3620807399,23.3734474,42.6804955
Балев Органик Кафе,Balev Organic Cafe,cafe,,node,3624029856,23.308358,42.675047
Little Sofia,,restaurant,,node,3624041909,23.3083064,42.674766
,,restaurant,,node,3631997757,23.4388675,42.640231
Tea & Eat,,restaurant,,node,3633883227,23.3550341,42.6740608
Старата къща,The Old House,restaurant,,node,3634308281,23.3585006,42.6731962
Джамбо,,restaurant,,node,3634309368,23.3590343,42.672427
,,fast_food,,node,3635403731,23.3685039,42.6776935
,,cafe,,node,3635428725,23.3640004,42.6768218
Тава,,restaurant,,node,3635598094,23.3591142,42.6761704
Ловците,,restaurant,,node,3635598095,23.3598815,42.6762515
Механа Нашенци,,restaurant,,node,3635627259,23.3547203,42.6780345
,,fast_food,,node,3635922951,23.3086409,42.6726468
Siesta,,restaurant,,node,3635952431,23.3065063,42.6664484
Ahora,,restaurant,,node,3635956647,23.3158961,42.664253
Кафе Портокал,,cafe,,node,3639224346,23.3144888,42.710339
При Кораба,,cafe,,node,3646716190,23.3414591,42.6605323
Кьошето,,restaurant,,node,3646726424,23.3361084,42.6596733
Adagio,,cafe,,node,3647454483,23.345984,42.6688593
Monroe,,cafe,,node,3649758474,23.3233786,42.6851368
My crepes,,fast_food,,node,3649759526,23.3229482,42.6867174
Pizzarco,,fast_food,,node,3649759527,23.3229878,42.6869576
Le soleil,,cafe,,node,3649759529,23.3233561,42.6845855
Цър-Пър,,fast_food,,node,3649767003,23.3258639,42.6825161
Corner Club,,bar,,node,3649767214,23.3268778,42.683784
Haiku Sushi,,restaurant,,node,3651381898,23.3260658,42.6723937
Bigla Bar,,bar,,node,3651398046,23.3272719,42.6711722
Culture Beat,,bar,,node,3653902200,23.3194949,42.6844351
Costa,,cafe,,node,3656047825,23.4156579,42.6886915
,,restaurant,,node,3656115427,23.4293965,42.7094652
Клуб на финансиста,,cafe,,node,3656483688,23.327925,42.6943426
Cafe House,,cafe,,node,3656485981,23.3284547,42.6945141
Le Muse,,restaurant,,node,3656516305,23.3212451,42.6912563
Vitamin C,,cafe,,node,3656604997,23.3252134,42.6910794
Grafa,,restaurant,,node,3656626432,23.3252952,42.690894
Мамините гозби,,fast_food,,node,3657737522,23.3253739,42.690935
Мекица и кафе,,cafe,,node,3657752176,23.3254787,42.6908516
Залива,Garden Bistro Zaliva,restaurant,,node,3657805257,23.329547,42.6880072
,,fast_food,,node,3657901480,23.3297364,42.6885816
Зиенбинг къуъдзъ,,fast_food,,node,3657901481,23.3296593,42.688518
Мимас,Mimas,fast_food,,node,3657927687,23.3292361,42.6881538
Sushi King,,restaurant,,node,3657953282,23.3300881,42.6893031
Gyros Planet,,fast_food,,node,3657974839,23.3305297,42.6896911
Spaghetti Company,,restaurant,,node,3663833601,23.3113787,42.6802264
Green Sport,,cafe,,node,3672217864,23.3808642,42.6770124
Betys,,cafe,,node,3675839425,23.2935125,42.6787063
Сръбска скара,,fast_food,,node,3681459067,23.3657341,42.6827021
Pavilion 24,,cafe,,node,3681494952,23.3632018,42.6831658
Grill house,,fast_food,,node,3681502202,23.3555594,42.6934993
,,restaurant,,node,3681519999,23.4173076,42.7080239
Сръбска скара,,restaurant,,node,3681520000,23.436582,42.7083629
Слатина,,restaurant,,node,3683034408,23.3740454,42.6809804
При Перо,,restaurant,,node,3683035746,23.3665022,42.6778358
Вилици и Лъжици,,restaurant,,node,3683061270,23.3996636,42.6779205
,,fast_food,,node,3686160424,23.2412378,42.6586819
Софийска баница,,fast_food,,node,3686236281,23.2720568,42.67115
,,fast_food,,node,3688550886,23.364204,42.672044
Fresh foods,,fast_food,,node,3688611379,23.366117,42.6787923
Villa Park,,restaurant,,node,3688625092,23.3140794,42.6753095
Paesano,,restaurant,,node,3688632288,23.3137432,42.674575
Fish & Grill,,restaurant,,node,3688634502,23.3126605,42.6745227
Arnold fit Food,,restaurant,,node,3688635164,23.3133324,42.6742733
Floret,,restaurant,,node,3688638183,23.3319853,42.6932602
Козела,,restaurant,,node,3703592594,23.288111,42.6767099
Двата Лъва,,restaurant,,node,3703607319,23.289649,42.6751433
Механа Пломари,,restaurant,,node,3703647077,23.4021637,42.6676862
Lucafe,,cafe,,node,3715173532,23.2844692,42.6642431
Пица Лъчони,Pizza Lachoni,restaurant,,node,3729925118,23.4023908,42.647731
Да поседнем,,restaurant,,node,3764303550,23.2637243,42.648402
Сандвичарница,,fast_food,,node,3764954875,23.3102836,42.6928744
Кафе-аператив Айвъри,Cafe Ayvari,cafe,,node,3774198500,23.3051727,42.7142956
Имунитет,,restaurant,,node,3782049928,23.2943116,42.7094186
The family,,cafe,,node,3783849327,23.323583,42.6902374
Monterey,Monterey,restaurant,,node,3796566194,23.3517687,42.6720317
Пиле на грил,,fast_food,,node,3809767249,23.3007927,42.7027129
Restaurant with beer garden,,restaurant,,node,3830892769,23.5204207,42.7091878
Motor City,,bar,,node,3832491611,23.3182344,42.6943858
Пиано бар Poison,,bar,,node,3840553985,23.3311035,42.6935919
Savage Garden,,restaurant,,node,3856618057,23.291788,42.670225
Simit Evi,,cafe,,node,3857004160,23.2885037,42.6754295
Domino's,,fast_food,,node,3857007758,23.285638,42.672881
Борето,,restaurant,,node,3857020957,23.2882668,42.6753352
Social Cafe,,restaurant,,node,3869053731,23.3201667,42.693429
Raketa,,restaurant,,node,3869638878,23.3420071,42.6982758
Бистро Релакс,,restaurant,,node,3869867291,23.3183103,42.6953345
Adams,,bar,,node,3881522590,23.3339503,42.7038693
,,fast_food,,node,3883570160,23.2922843,42.6767638
Ресторант Деметра Обеля,,restaurant,,node,3887349623,23.2618996,42.7382907
Тинята,,cafe,,node,3887967393,23.3949926,42.6705561
Piano Bar Braga,,bar,,node,3901978504,23.3173566,42.6874597
,,fast_food,,node,3976109066,23.3401364,42.6450261
RepEat,,fast_food,,node,3976109067,23.3398472,42.6421607
Пала Бургер,Palla Burger,fast_food,,node,3984966037,23.3414692,42.6446321
Magellan,,pub,,node,3991144054,23.3307116,42.699446
Lucky Kitchen,,restaurant,,node,3997125019,23.3941426,42.6792494
,,restaurant,,node,4002276843,23.1978899,42.6276782
Crafter,,pub,,node,4007509918,23.3215751,42.6943459
Кафе-сладкарница Дворецът,,cafe,,node,4011767247,23.3763389,42.6524005
"Сладкарница ""Мараскини""",,cafe,,node,4053669217,23.3678704,42.6465266
Tahini kitchen,,restaurant,,node,4054354543,23.3441681,42.6936666
One Way,,restaurant,,node,4075755945,23.3258213,42.6937861
Laplaza,,restaurant,,node,4081106641,23.3612916,42.7072736
Фаворит,,restaurant,,node,4084917418,23.3218157,42.7067936
,,restaurant,,node,4133650092,23.2861008,42.6820186
Pavilion 24,,cafe,,node,4133659392,23.2846643,42.6806974
Фантазия,,fast_food,,node,4133663689,23.2855744,42.6784279
Сараево,,restaurant,,node,4133663690,23.2857022,42.6812901
,,cafe,,node,4133663790,23.2830385,42.6806546
Романтика,,cafe,pastry,node,4133663892,23.2847408,42.6757016
Мама Мия,Mamma Mia,restaurant,,node,4141418189,23.360655,42.6805425
Sisi Fish,,fast_food,,node,4148986728,23.2989764,42.7057993
Phoenix,N&K Bakery,fast_food,,node,4151193333,23.304877,42.7142426
Кухнята на мама,,fast_food,,node,4152281692,23.2854049,42.6768819
Cairo,,restaurant,,node,4152281695,23.2869702,42.6769685
Hasienda,,restaurant,,node,4152317795,23.2873756,42.6806062
Mon Macaron,,cafe,,node,4152341593,23.2864208,42.6808234
Dejavu Bar,,bar,,node,4152341689,23.2845413,42.6806894
Il Forno,,restaurant,,node,4152341693,23.2853098,42.6730922
Нели,,cafe,,node,4152341694,23.2824869,42.6769756
Go Grill,,fast_food,,node,4161457893,23.3956074,42.6682549
Supa Star,,restaurant,,node,4162679589,23.3311016,42.6926533
Софийска баница,,restaurant,,node,4170065489,23.3220075,42.6914361
Витамин Б,Vitamin B,bar,,node,4171971689,23.3356214,42.6978713
Есте,,restaurant,,node,4176129414,23.35315,42.6703252
MetCake,,cafe,,node,4186858396,23.3215458,42.671324
Local,,bar,,node,4198049600,23.3248697,42.6877404
Крайпътна къща Старт,,cafe,,node,4208030689,23.3029848,42.7134248
Анкора,,restaurant,,node,4212058589,23.287044,42.7091214
Ам Гъл,,restaurant,,node,4219859090,23.3401551,42.6961577
Пица Лъчони,,restaurant,,node,4225059294,23.3692446,42.6375796
Пици Фрици,,restaurant,,node,4225206898,23.3803666,42.6487459
Domino's,Domino's,fast_food,,node,4225313189,23.3170972,42.6972721
Сръбска скара,,restaurant,,node,4230972513,23.2545095,42.6893774
Дюнер бургер,,fast_food,,node,4230972535,23.2549589,42.6878513
Палачинките,,fast_food,,node,4230981655,23.2549709,42.687803
Skapto,Skapto,fast_food,,node,4232118636,23.3297647,42.6914587
Modera Mood Bar,,cafe,,node,4235120898,23.3451413,42.6538512
Gelateria Naturale,,ice_cream,,node,4236514247,23.330779,42.6924277
Космос,,restaurant,,node,4239020790,23.3190422,42.6947558
Пица Пронто,Pizza Pronto,restaurant,,node,4244113499,23.3494342,42.64509
,,fast_food,,node,4266619323,23.3598034,42.676341
Дюнерите до Плиска,,fast_food,,node,4266619327,23.359778,42.6762932
Марти,,restaurant,,node,4278164024,23.264991,42.6619357
CoKitchen,CoKitchen,restaurant,,node,4282186721,23.3309061,42.6931951
,,cafe,,node,4290924691,23.379924,42.6659345
Delight,,restaurant,,node,4308089683,23.3737813,42.6418635
,,cafe,,node,4310427789,23.2903793,42.7345899
Soul Kitchen,,restaurant,,node,4315554111,23.3273666,42.6843333
Made in Blue,,restaurant,,node,4315566137,23.3292463,42.6900638
Стара София Дамарче,,restaurant,,node,4315581892,23.3269986,42.698419
Фантазия,,restaurant,,node,4317522637,23.2993563,42.6669008
Bianco Carrello,,restaurant,,node,4318174587,23.3033731,42.6648945
,,cafe,,node,4318187313,23.3369226,42.6947453
"Сладкарница ""Роза""",,cafe,,node,4326325012,23.2840341,42.6957387
Domino's,,fast_food,,node,4330831632,23.2650477,42.66161
Ritz,,cafe,,node,4331338232,23.3305759,42.6944676
Тюркоаз,Turquoise,restaurant,,node,4332035118,23.2724959,42.6591063
При Гаваза,,restaurant,,node,4332287265,23.3677798,42.6458048
Витоша,,cafe,,node,4332818045,23.2659012,42.6662142
Алф,,fast_food,,node,4335059256,23.3679265,42.6466438
Sweet Bar & Grill Фестивална,,restaurant,,node,4336682703,23.3655975,42.6845704
Fresh Up,,fast_food,,node,4336755589,23.3244134,42.6952793
Ресторант Сердика,Serdika,restaurant,,node,4343740634,23.3207767,42.6990723
Vetrilo,,restaurant,,node,4344969247,23.3745281,42.6572176
Площадчето,,restaurant,,node,4349079991,23.3204089,42.6770144
Casa de Cuba,,bar,,node,4349102989,23.3207658,42.6773009
,,cafe,,node,4349411443,23.2932505,42.6976067
,,cafe,,node,4349411444,23.2929834,42.6954877
Боримечката,,cafe,,node,4349411445,23.2948833,42.6971294
The Wrong Bar,,bar,,node,4357102893,23.3399958,42.6921694
Интернет клуб,,cafe,,node,4357959496,23.3062541,42.7291618
Piccola Italia,,restaurant,,node,4363555589,23.3377182,42.6964599
максима стил,,cafe,,node,4365794999,23.3547983,42.6733824
Ла Катедрале,La Cattedrale,restaurant,,node,4369652390,23.3338638,42.6954938
Мамбо,,fast_food,,node,4373670260,23.3125067,42.6936473
"Кафе-аператив ""Симпатико""","""Simpatico"" café",cafe,,node,4379110324,23.2985222,42.7145758
Aladin Foods,,fast_food,,node,4381395821,23.3738641,42.6528741
Скарата.бг,,fast_food,,node,4381403029,23.3733189,42.6522102
,Checkpoint Charlie,pub,,node,4384426189,23.3040208,42.6881272
,,fast_food,,node,4384565889,23.3438227,42.6506586
American Saloon,,bar,,node,4384566290,23.3390224,42.6515199
Warsteiner Pub,,pub,,node,4389544490,23.3235694,42.6901376
Авангард клуб,,cafe,,node,4389645190,23.3162853,42.6901581
Пицата на Скобелев,,fast_food,,node,4389674489,23.3127316,42.6906799
Mr. Cook,,restaurant,,node,4393664589,23.3184645,42.690901
The New Fox & Hound,,pub,,node,4394967313,23.3214789,42.6890614
"Бистро ""Галерията""",,restaurant,,node,4396174093,23.3507373,42.70331
Fastburger,,fast_food,,node,4401168891,23.3068073,42.6896733
Червено слънце,Red Sun,restaurant,,node,4403315186,23.2983021,42.7055722
Joy Station,,bar,,node,4403414893,23.3470069,42.6543999
Бирария 5те кьошета,5 Corners Alehouse,pub,,node,4404332993,23.3147556,42.6886174
,,restaurant,,node,4407559090,23.2845812,42.7011416
Пауновата къща,Paunovata Kyshta,restaurant,,node,4413054090,23.5012622,42.53588
Охо,Oho,restaurant,,node,4431148689,23.3845763,42.6264455
Лейди Мариана,Lady Mariana,restaurant,,node,4437320789,23.3757402,42.6598642
,,fast_food,,node,4438711890,23.3760883,42.662159
Ravello Caffè Pasticceria,,cafe,,node,4438744189,23.3763407,42.657731
Механа Младостъ,Mladosta,restaurant,,node,4438744389,23.3754923,42.6617117
Експо кристал,Expo kristal,restaurant,,node,4440466489,23.3949103,42.6493695
Liguria,,restaurant,,node,4453523744,23.3765545,42.6610787
